年度,事故種別,上半期,下半期,緯度,経度
令和3年,,0,1,35.59576100870,139.75110601900
令和3年,,0,1,35.59568217490,139.75091338400
令和3年,,0,1,35.59566810450,139.75126379100
令和3年,,0,1,35.59825221380,139.74300036700
令和3年,,0,1,35.59638423210,139.74221407400
令和3年,,0,1,35.59612677370,139.74236328400
令和3年,,0,1,35.59626250200,139.74208281400
令和3年,,0,1,35.59618336060,139.74150475100
令和3年,,0,1,35.59919470870,139.74045884500
令和3年,,0,1,35.59596555970,139.73744918300
令和3年,,0,1,35.59546849290,139.73328010700
令和3年,,0,1,35.59560405400,139.73282442700
令和3年,,0,1,35.59983895660,139.73197814500
令和3年,,0,1,35.60091121160,139.73084670200
令和3年,,0,1,35.59961549340,139.73001612900
令和3年,,0,1,35.59908583220,139.72977152400
令和3年,,0,1,35.59897926810,139.73065644100
令和3年,,0,1,35.59841919830,139.72833572200
令和3年,,0,1,35.59496316010,139.73653060400
令和3年,,0,1,35.59514054430,139.73469959800
令和3年,,0,1,35.59906125130,139.72620615500
令和3年,,0,1,35.59585145320,139.72654330600
令和3年,,0,1,35.59683509390,139.72505280700
令和3年,,0,1,35.59728902330,139.72071599200
令和3年,,0,1,35.59651362590,139.71787886400
令和3年,,0,1,35.59466163340,139.72956407000
令和3年,,0,1,35.59322019110,139.73124192600
令和3年,,0,1,35.59244101100,139.73205754700
令和3年,,0,1,35.59130249590,139.73098158100
令和3年,,0,1,35.59091698330,139.73198063300
令和3年,,0,1,35.59257292390,139.73585024100
令和3年,,0,1,35.59248740630,139.73627080000
令和3年,,0,1,35.59144772130,139.73352161300
令和3年,,0,1,35.59066159340,139.73460874000
令和3年,,0,1,35.59016827350,139.73504730700
令和3年,,0,1,35.59068391400,139.73565982700
令和3年,,0,1,35.59028359510,139.73608951600
令和3年,,0,1,35.59150964930,139.73935528200
令和3年,,0,1,35.59463792880,139.74149775600
令和3年,,0,1,35.59496215940,139.75482973200
令和3年,,0,1,35.59459727860,139.75484760800
令和3年,,0,1,35.59346682240,139.75483995200
令和3年,,0,1,35.59236499070,139.75484102700
令和3年,,0,1,35.59325983980,139.75561975500
令和3年,,0,1,35.59306675180,139.75576009500
令和3年,,0,1,35.59511460240,139.75827217300
令和3年,,0,1,35.59518695580,139.75957731300
令和3年,,0,1,35.58816609870,139.73647747300
令和3年,,0,1,35.58852296580,139.73539968000
令和3年,,0,1,35.58820812820,139.73536502800
令和3年,,0,1,35.58839178230,139.73249184000
令和3年,,0,1,35.58967153960,139.73136906000
令和3年,,0,1,35.58842898900,139.72996043000
令和3年,,0,1,35.59012805150,139.73312091100
令和3年,,0,1,35.62180090690,139.74373974900
令和3年,,0,1,35.62151617890,139.74572626700
令和3年,,0,1,35.62526452890,139.72176982200
令和3年,,0,1,35.62544587880,139.72187472700
令和3年,,0,1,35.62562746590,139.72223668300
令和3年,,0,1,35.62060557790,139.71793245600
令和3年,,0,1,35.62013803600,139.71782797800
令和3年,,0,1,35.62039136260,139.71837848400
令和3年,,0,1,35.62030184510,139.71829098700
令和3年,,0,1,35.62052406280,139.71873317700
令和3年,,0,1,35.62149010670,139.74930145500
令和3年,,0,1,35.61472130940,139.71970497200
令和3年,,0,1,35.61468321690,139.71977512100
令和3年,,0,1,35.61447009330,139.71637581400
令和3年,,0,1,35.61457010740,139.71141059800
令和3年,,0,1,35.61097262440,139.71038804100
令和3年,,0,1,35.61465742970,139.70367663000
令和3年,,0,1,35.61488533330,139.70270661000
令和3年,,0,1,35.61518726980,139.69966864100
令和3年,,0,1,35.60269281280,139.70192045300
令和3年,,0,1,35.60526322160,139.71523277800
令和3年,,0,1,35.60328717860,139.76211105700
令和3年,,0,1,35.59007540430,139.73581005700
令和3年,,0,1,35.59728997990,139.73692149200
令和3年,,0,1,35.59735435160,139.73689513500
令和3年,,0,1,35.60315240020,139.74033549300
令和3年,,0,1,35.60820893810,139.71031816400
令和3年,,0,1,35.60788339370,139.71031428200
令和3年,,0,1,35.60598367200,139.71372958100
令和3年,,0,1,35.61796029900,139.70539636900
令和3年,,0,1,35.61683353720,139.74068620800
令和3年,,0,1,35.60705744670,139.74338420800
令和3年,,0,1,35.60035123600,139.72086595800
令和4年,0,1,0,35.63822152630,139.71685727000
令和4年,0,1,0,35.64157565080,139.71889156600
令和4年,0,1,0,35.63475889760,139.71446519300
令和4年,0,1,0,35.63508922460,139.71692596300
令和4年,0,1,0,35.63425291120,139.71528391900
令和4年,0,1,0,35.63391247490,139.71468554600
令和4年,0,1,0,35.63375186770,139.71506555600
令和4年,0,1,0,35.63390845280,139.71667205800
令和4年,0,1,0,35.63368804050,139.71686956800
令和4年,0,1,0,35.63428548000,139.71813218400
令和4年,0,1,0,35.63429786450,139.71861418800
令和4年,0,1,0,35.63444779340,139.71953420000
令和4年,0,1,0,35.63226741890,139.71522110900
令和4年,0,1,0,35.63180320550,139.71608356300
令和4年,0,1,0,35.63143366690,139.71620825500
令和4年,0,1,0,35.63086756530,139.71653041500
令和4年,0,1,0,35.63153336640,139.72072143600
令和4年,0,1,0,35.63147394850,139.72094061200
令和4年,0,1,0,35.62841720800,139.71666543100
令和4年,0,1,0,35.62798332030,139.71807550000
令和4年,0,1,0,35.62721371370,139.71758002000
令和4年,0,1,0,35.62743264880,139.71585625700
令和4年,0,1,0,35.62674030610,139.71511969900
令和4年,0,1,0,35.62768696360,139.71375999100
令和4年,0,1,0,35.62776423340,139.71351888400
令和4年,0,1,0,35.62719164640,139.71944954800
令和4年,0,1,0,35.62761514570,139.71963881900
令和4年,0,1,0,35.62871819680,139.71967377200
令和4年,0,1,0,35.62911224140,139.72024284000
令和4年,0,1,0,35.62621901110,139.71252072900
令和4年,0,1,0,35.62614742020,139.71247702100
令和4年,0,1,0,35.62495836330,139.70994483600
令和4年,0,1,0,35.62583300720,139.71406946000
令和4年,0,1,0,35.62446773060,139.71415181500
令和4年,0,1,0,35.62603209480,139.71644981700
令和4年,0,1,0,35.62534245360,139.71851014100
令和4年,0,1,0,35.62523520960,139.71859062200
令和4年,0,1,0,35.62507989150,139.71827683500
令和4年,0,1,0,35.62473397610,139.71816779300
令和4年,0,1,0,35.62464427670,139.71789042800
令和4年,0,1,0,35.62464403850,139.71764214300
令和4年,0,1,0,35.62388084880,139.71762133500
令和4年,0,1,0,35.62385702080,139.71764327700
令和4年,0,1,0,35.62527155750,139.70723511000
令和4年,0,1,0,35.62362006690,139.70728882000
令和4年,0,1,0,35.62339322600,139.70702629100
令和4年,0,1,0,35.62301053470,139.70597535500
令和4年,0,1,0,35.62273244660,139.70240788500
令和4年,0,1,0,35.62100428300,139.70546008300
令和4年,0,1,0,35.62080067350,139.70687410200
令和4年,0,1,0,35.62063900200,139.70735337500
令和4年,0,1,0,35.62058672330,139.70753455000
令和4年,0,1,0,35.62055351140,139.70770401100
令和4年,0,1,0,35.62084384550,139.70263294900
令和4年,0,1,0,35.61987572080,139.70276888200
令和4年,0,1,0,35.61969014080,139.70317809800
令和4年,0,1,0,35.62000597280,139.70412977500
令和4年,0,1,0,35.61989812770,139.70587660100
令和4年,0,1,0,35.61984096420,139.70594679100
令和4年,0,1,0,35.61915334410,139.70522352400
令和4年,0,1,0,35.61975234840,139.70786298800
令和4年,0,1,0,35.61964279490,139.70800920000
令和4年,0,1,0,35.61869440150,139.70424871600
令和4年,0,1,0,35.61779431510,139.70557034000
令和4年,0,1,0,35.61759513820,139.70220596500
令和4年,0,1,0,35.61786959620,139.70020772500
令和4年,0,1,0,35.61626146140,139.70393719100
令和4年,0,1,0,35.61622471350,139.70525740200
令和4年,0,1,0,35.61701527950,139.70863833300
令和4年,0,1,0,35.61571314590,139.70866371900
令和4年,0,1,0,35.61545576940,139.70885104100
令和4年,0,1,0,35.61549072390,139.70886016400
令和4年,0,1,0,35.61536997320,139.70890958700
令和4年,0,1,0,35.61519855530,139.70919607700
令和4年,0,1,0,35.61833282420,139.70968192200
令和4年,0,1,0,35.61705987150,139.71025634300
令和4年,0,1,0,35.61721067720,139.69958962300
令和4年,0,1,0,35.61588899910,139.69919461100
令和4年,0,1,0,35.61560547220,139.70160755500
令和4年,0,1,0,35.61454979730,139.70020154300
令和4年,0,1,0,35.61415357360,139.69990429700
令和4年,0,1,0,35.61386451110,139.70162793300
令和4年,0,1,0,35.61443899480,139.70807573000
令和4年,0,1,0,35.61410959210,139.70780170600
令和4年,0,1,0,35.61292987550,139.70630237700
令和4年,0,1,0,35.61302240340,139.70811882700
令和4年,0,1,0,35.61269936270,139.70043241300
令和4年,0,1,0,35.61225282070,139.70654877300
令和4年,0,1,0,35.61221149900,139.70808504400
令和4年,0,1,0,35.61219715920,139.70805586100
令和4年,0,1,0,35.61457527900,139.69739185600
令和4年,0,1,0,35.61172451650,139.70315011400
令和4年,0,1,0,35.61024862360,139.70129508500
令和4年,0,1,0,35.60859297150,139.69654921600
令和4年,0,1,0,35.61007663810,139.70546579300
令和4年,0,1,0,35.60980469060,139.70540197600
令和4年,0,1,0,35.60914546670,139.70447432800
令和4年,0,1,0,35.60909356600,139.70500592900
令和4年,0,1,0,35.60903623490,139.70491840800
令和4年,0,1,0,35.60813914200,139.70457523500
令和4年,0,1,0,35.60855456450,139.70499510900
令和4年,0,1,0,35.60759862810,139.70315679800
令和4年,0,1,0,35.60731353900,139.70417938800
令和4年,0,1,0,35.60587893530,139.70081165200
令和4年,0,1,0,35.60589325750,139.70082331000
令和4年,0,1,0,35.60588351820,139.69637860900
令和4年,0,1,0,35.60458376900,139.69851845800
令和4年,0,1,0,35.60449797760,139.69857700800
令和4年,0,1,0,35.60455539820,139.69874044600
令和4年,0,1,0,35.60451099010,139.70171918900
令和4年,0,1,0,35.60482325600,139.70377455100
令和4年,0,1,0,35.60520483510,139.70376809600
令和4年,0,1,0,35.60415473950,139.70757779600
令和4年,0,1,0,35.60352017070,139.70740357500
令和4年,0,1,0,35.60073690760,139.71257948000
令和4年,0,1,0,35.60073879350,139.71267657100
令和4年,0,1,0,35.60174181720,139.71284370500
令和4年,0,1,0,35.60182768570,139.71285525700
令和4年,0,1,0,35.60259100870,139.71300596300
令和4年,0,1,0,35.60485615880,139.71248860300
令和4年,0,1,0,35.60516141550,139.71247646300
令和4年,0,1,0,35.60474753170,139.71356926700
令和4年,0,1,0,35.60428116410,139.71465629700
令和4年,0,1,0,35.60216889040,139.71543034300
令和4年,0,1,0,35.60176196620,139.71391829500
令和4年,0,1,0,35.60157133520,139.71408210700
令和4年,0,1,0,35.60171684350,139.71654650800
令和4年,0,1,0,35.60135911820,139.71655870900
令和4年,0,1,0,35.60203706500,139.71721184300
令和4年,0,1,0,35.60178554020,139.71854380100
令和4年,0,1,0,35.60145132950,139.71820554100
令和4年,0,1,0,35.59945010330,139.72042766800
令和4年,0,1,0,35.59966510050,139.72080697800
令和4年,0,1,0,35.59787798690,139.71743393200
令和4年,0,1,0,35.59716997830,139.71529751500
令和4年,0,1,0,35.59614603770,139.72196236800
令和4年,0,1,0,35.59661376100,139.72226539700
令和4年,0,1,0,35.59469994550,139.72106503900
令和4年,0,1,0,35.59483548250,139.72856318600
令和4年,0,1,0,35.59558443200,139.72866148800
令和4年,0,1,0,35.59728618920,139.72743287200
令和4年,0,1,0,35.59585423020,139.73180300300
令和4年,0,1,0,35.59542646670,139.73362558200
令和4年,0,1,0,35.59494449140,139.73335754800
令和4年,0,1,0,35.59465928390,139.73454922400
令和4年,0,1,0,35.59250172530,139.73262478800
令和4年,0,1,0,35.59269941280,139.73519983600
令和4年,0,1,0,35.59332980660,139.73615678000
令和4年,0,1,0,35.59330595750,139.73615680900
令和4年,0,1,0,35.59469415710,139.73637704400
令和4年,0,1,0,35.59481819620,139.73640609300
令和4年,0,1,0,35.59630157570,139.73635758600
令和4年,0,1,0,35.59650745450,139.73732676900
令和4年,0,1,0,35.59330710260,139.73758753800
令和4年,0,1,0,35.59108338950,139.73637555800
令和4年,0,1,0,35.59120255540,139.73627614200
令和4年,0,1,0,35.59130470870,139.73877535500
令和4年,0,1,0,35.59139551860,139.73900883100
令和4年,0,1,0,35.58998610190,139.73609658600
令和4年,0,1,0,35.58984634590,139.73433907700
令和4年,0,1,0,35.58924747550,139.73117484800
令和4年,0,1,0,35.58861204700,139.72995522600
令和4年,0,1,0,35.58737376770,139.73216990700
令和4年,0,1,0,35.58735474710,139.73224000200
令和4年,0,1,0,35.58737396840,139.73240931700
令和4年,0,1,0,35.58737065260,139.73416110600
令和4年,0,1,0,35.58897437700,139.73545547600
令和4年,0,1,0,35.59270424840,139.75481528800
令和4年,0,1,0,35.59331004780,139.75486141500
令和4年,0,1,0,35.59418291220,139.75483720400
令和4年,0,1,0,35.59203648300,139.75483345900
令和4年,0,1,0,35.58891279240,139.75568906100
令和4年,0,1,0,35.58737281010,139.76259988200
令和4年,0,1,0,35.58521616050,139.75568241100
令和4年,0,1,0,35.58499552710,139.75563883000
令和4年,0,1,0,35.58478275350,139.75859507900
令和4年,0,1,0,35.59359130490,139.76228782600
令和4年,0,1,0,35.59530272550,139.75316883000
令和4年,0,1,0,35.59542750940,139.75253362000
令和4年,0,1,0,35.59520943180,139.75639544300
令和4年,0,1,0,35.59509215340,139.75954177200
令和4年,0,1,0,35.59514047750,139.76057100100
令和4年,0,1,0,35.59491433580,139.76127928500
令和4年,0,1,0,35.59851029810,139.76245868200
令和4年,0,1,0,35.61136519680,139.75327693000
令和4年,0,1,0,35.61128736610,139.75279512300
令和4年,0,1,0,35.61246247310,139.75360439900
令和4年,0,1,0,35.61273889470,139.75693356800
令和4年,0,1,0,35.60701970120,139.75480714500
令和4年,0,1,0,35.60581398100,139.75277870600
令和4年,0,1,0,35.60567868060,139.75556773500
令和4年,0,1,0,35.60504624360,139.75489668200
令和4年,0,1,0,35.60485421470,139.75302059100
令和4年,0,1,0,35.60081358010,139.75576225100
令和4年,0,1,0,35.60059892380,139.75574055700
令和4年,0,1,0,35.59595701440,139.74578069300
令和4年,0,1,0,35.59585679700,139.74571072300
令和4年,0,1,0,35.59582907600,139.74695465200
令和4年,0,1,0,35.59609954680,139.74500966900
令和4年,0,1,0,35.59603998970,139.74189998000
令和4年,0,1,0,35.59550350330,139.74205826600
令和4年,0,1,0,35.59621843170,139.74133914400
令和4年,0,1,0,35.59616085860,139.74090121500
令和4年,0,1,0,35.59760750730,139.74273040100
令和4年,0,1,0,35.59839441700,139.74258059200
令和4年,0,1,0,35.59959134380,139.74539128400
令和4年,0,1,0,35.59954835780,139.74531248800
令和4年,0,1,0,35.59646448390,139.73939182500
令和4年,0,1,0,35.59654073740,139.73930997600
令和4年,0,1,0,35.59681271330,139.73943229700
令和4年,0,1,0,35.59573923730,139.73909483700
令和4年,0,1,0,35.59781027790,139.73430941500
令和4年,0,1,0,35.59782942920,139.73439699200
令和4年,0,1,0,35.59865909650,139.73054374100
令和4年,0,1,0,35.59837658880,139.73066674400
令和4年,0,1,0,35.59910893250,139.72947880100
令和4年,0,1,0,35.59917669850,139.72924218800
令和4年,0,1,0,35.59842506030,139.72879201400
令和4年,0,1,0,35.59910524340,139.72528266800
令和4年,0,1,0,35.60736596780,139.73544481100
令和4年,0,1,0,35.60757457750,139.73390259900
令和4年,0,1,0,35.60758794180,139.73276363500
令和4年,0,1,0,35.60770184030,139.73207428300
令和4年,0,1,0,35.60821503500,139.72978404300
令和4年,0,1,0,35.60796698940,139.72976684100
令和4年,0,1,0,35.60820425720,139.72835306200
令和4年,0,1,0,35.60719584090,139.73160182200
令和4年,0,1,0,35.60647693840,139.73320307600
令和4年,0,1,0,35.60633221200,139.73125831600
令和4年,0,1,0,35.60575418850,139.73023110100
令和4年,0,1,0,35.60601404710,139.73294082400
令和4年,0,1,0,35.60593817160,139.73347241600
令和4年,0,1,0,35.60620720440,139.73582002400
令和4年,0,1,0,35.60696757860,139.73531096000
令和4年,0,1,0,35.60703944480,139.73570366100
令和4年,0,1,0,35.60721427220,139.73660730100
令和4年,0,1,0,35.60594078140,139.73667308000
令和4年,0,1,0,35.60559718540,139.73646323200
令和4年,0,1,0,35.60559687960,139.73608359200
令和4年,0,1,0,35.60495238600,139.73538350500
令和4年,0,1,0,35.60488972530,139.73458342500
令和4年,0,1,0,35.60378076210,139.73174047600
令和4年,0,1,0,35.60378408210,139.73003505200
令和4年,0,1,0,35.61014615710,139.72652742200
令和4年,0,1,0,35.60986011680,139.72669572900
令和4年,0,1,0,35.60679841920,139.72396021400
令和4年,0,1,0,35.60402783050,139.72209794600
令和4年,0,1,0,35.60777685200,139.72203142900
令和4年,0,1,0,35.61023455080,139.72041621600
令和4年,0,1,0,35.61006150120,139.72026313500
令和4年,0,1,0,35.61069119580,139.71783094200
令和4年,0,1,0,35.61138126860,139.71622366800
令和4年,0,1,0,35.61160697290,139.71533988100
令和4年,0,1,0,35.61155112950,139.71531805900
令和4年,0,1,0,35.61010359140,139.71443674400
令和4年,0,1,0,35.61046901310,139.71619579200
令和4年,0,1,0,35.60968806940,139.71631374900
令和4年,0,1,0,35.60933577670,139.71578128200
令和4年,0,1,0,35.60884296220,139.71790660900
令和4年,0,1,0,35.60882438080,139.71718383200
令和4年,0,1,0,35.60881247740,139.71720575200
令和4年,0,1,0,35.60857824740,139.71545384400
令和4年,0,1,0,35.60864264790,139.71424907800
令和4年,0,1,0,35.60843378070,139.71405956100
令和4年,0,1,0,35.60827901440,139.71431532600
令和4年,0,1,0,35.60789732800,139.71421367800
令和4年,0,1,0,35.60879691600,139.71964432500
令和4年,0,1,0,35.60608868380,139.71372574500
令和4年,0,1,0,35.60615439920,139.71385706100
令和4年,0,1,0,35.60639886680,139.71387130000
令和4年,0,1,0,35.60642879390,139.71398806900
令和4年,0,1,0,35.60601453500,139.71593069600
令和4年,0,1,0,35.60787792050,139.70954985000
令和4年,0,1,0,35.60785398740,139.70946811600
令和4年,0,1,0,35.60782062870,139.70949737100
令和4年,0,1,0,35.60766701850,139.70855140500
令和4年,0,1,0,35.60777061700,139.70726627600
令和4年,0,1,0,35.60708375740,139.70726151300
令和4年,0,1,0,35.60705990830,139.70726155000
令和4年,0,1,0,35.60690867210,139.70860514900
令和4年,0,1,0,35.60674170440,139.70858204500
令和4年,0,1,0,35.60584506940,139.70867104700
令和4年,0,1,0,35.61119285860,139.70659722200
令和4年,0,1,0,35.61115742550,139.70692145400
令和4年,0,1,0,35.60928965700,139.70655641700
令和4年,0,1,0,35.61219110720,139.71020543900
令和4年,0,1,0,35.61300663760,139.71009904800
令和4年,0,1,0,35.61101791210,139.71038246600
令和4年,0,1,0,35.61215659850,139.71144964200
令和4年,0,1,0,35.61313029440,139.71209653300
令和4年,0,1,0,35.61298379420,139.71588181600
令和4年,0,1,0,35.61317703990,139.71595162700
令和4年,0,1,0,35.61337728670,139.71586371700
令和4年,0,1,0,35.61502348520,139.71649216900
令和4年,0,1,0,35.61506785710,139.71799039700
令和4年,0,1,0,35.61500355690,139.71808687100
令和4年,0,1,0,35.61530251640,139.71659143100
令和4年,0,1,0,35.61597909080,139.71340982700
令和4年,0,1,0,35.61660599830,139.71071892300
令和4年,0,1,0,35.61734587430,139.71292411300
令和4年,0,1,0,35.61743694350,139.71336792800
令和4年,0,1,0,35.61828762130,139.71503733500
令和4年,0,1,0,35.61867282880,139.71387429800
令和4年,0,1,0,35.61812326950,139.71770715100
令和4年,0,1,0,35.61780881470,139.71807561800
令和4年,0,1,0,35.61807004130,139.71815848500
令和4年,0,1,0,35.61836229680,139.71826759400
令和4年,0,1,0,35.61833850910,139.71833188500
令和4年,0,1,0,35.61824323550,139.71846053500
令和4年,0,1,0,35.61788137410,139.71913866700
令和4年,0,1,0,35.61773391340,139.71956530500
令和4年,0,1,0,35.61882020960,139.71827862200
令和4年,0,1,0,35.61987074870,139.71826543400
令和4年,0,1,0,35.61974501000,139.71771065800
令和4年,0,1,0,35.61958338940,139.71704640600
令和4年,0,1,0,35.62059181890,139.71788469000
令和4年,0,1,0,35.62043122900,139.71829383900
令和4年,0,1,0,35.62082570990,139.71931557400
令和4年,0,1,0,35.62130927980,139.71997938700
令和4年,0,1,0,35.61955527070,139.71881353800
令和4年,0,1,0,35.61748787530,139.72041558800
令和4年,0,1,0,35.62171084340,139.71351489200
令和4年,0,1,0,35.62221596280,139.71423268200
令和4年,0,1,0,35.62018273800,139.71657528400
令和4年,0,1,0,35.62171860590,139.71779982500
令和4年,0,1,0,35.63076255470,139.72595502800
令和4年,0,1,0,35.63016481810,139.72427321800
令和4年,0,1,0,35.62938436820,139.72627820000
令和4年,0,1,0,35.63046905030,139.72847934500
令和4年,0,1,0,35.62892669020,139.72653002900
令和4年,0,1,0,35.62746906770,139.72338302300
令和4年,0,1,0,35.62726361900,139.72300356200
令和4年,0,1,0,35.62731770550,139.72478535500
令和4年,0,1,0,35.62799081450,139.72541540700
令和4年,0,1,0,35.62742356840,139.72581928000
令和4年,0,1,0,35.62875158030,139.72809015400
令和4年,0,1,0,35.62647996230,139.72673775700
令和4年,0,1,0,35.62590117380,139.72489826900
令和4年,0,1,0,35.62570166920,139.72582158600
令和4年,0,1,0,35.62680506850,139.72229729200
令和4年,0,1,0,35.62576010930,139.72189563400
令和4年,0,1,0,35.62585853150,139.72002603200
令和4年,0,1,0,35.63069584750,139.72920448400
令和4年,0,1,0,35.62629808620,139.72783582900
令和4年,0,1,0,35.62555756250,139.72782365700
令和4年,0,1,0,35.62535854130,139.72933116600
令和4年,0,1,0,35.62522634170,139.72951974300
令和4年,0,1,0,35.62418676430,139.72308032700
令和4年,0,1,0,35.62448186420,139.72110825300
令和4年,0,1,0,35.62492360430,139.73108433400
令和4年,0,1,0,35.62362760380,139.73273340500
令和4年,0,1,0,35.62363128860,139.73144233600
令和4年,0,1,0,35.62367414770,139.73136049500
令和4年,0,1,0,35.62339664260,139.72491722900
令和4年,0,1,0,35.62174044160,139.73119134700
令和4年,0,1,0,35.62057089230,139.73008291200
令和4年,0,1,0,35.62424707240,139.72059960000
令和4年,0,1,0,35.62369327450,139.72134230200
令和4年,0,1,0,35.62317631920,139.72195642100
令和4年,0,1,0,35.62332947010,139.72251703000
令和4年,0,1,0,35.62266831890,139.71938963300
令和4年,0,1,0,35.62228263380,139.72009996100
令和4年,0,1,0,35.62218001190,139.72389436300
令和4年,0,1,0,35.62185151410,139.72457830000
令和4年,0,1,0,35.62174190340,139.72468360100
令和4年,0,1,0,35.61953861710,139.72894366200
令和4年,0,1,0,35.61964835810,139.72898441100
令和4年,0,1,0,35.61939094510,139.72916583500
令和4年,0,1,0,35.61929556910,139.72918932600
令和4年,0,1,0,35.61814094110,139.72880528200
令和4年,0,1,0,35.61750304950,139.73027232200
令和4年,0,1,0,35.61710666530,139.72429703300
令和4年,0,1,0,35.62275746880,139.73658938900
令和4年,0,1,0,35.62046850950,139.73727854400
令和4年,0,1,0,35.61988068380,139.73295642900
令和4年,0,1,0,35.61805883610,139.73466880900
令和4年,0,1,0,35.61769402440,139.73476564100
令和4年,0,1,0,35.61650288690,139.73063139100
令和4年,0,1,0,35.61675734190,139.73548528500
令和4年,0,1,0,35.61646399130,139.73547688000
令和4年,0,1,0,35.61615739850,139.73679156300
令和4年,0,1,0,35.61698141020,139.73832395000
令和4年,0,1,0,35.61883863340,139.73814212500
令和4年,0,1,0,35.62460705790,139.73805459600
令和4年,0,1,0,35.62471463920,139.73838454100
令和4年,0,1,0,35.62384272630,139.73809347500
令和4年,0,1,0,35.62353376570,139.73794779400
令和4年,0,1,0,35.62352787280,139.73803543000
令和4年,0,1,0,35.62214524380,139.73881841200
令和4年,0,1,0,35.62185916970,139.73896479400
令和4年,0,1,0,35.62247987140,139.73976731700
令和4年,0,1,0,35.62354889160,139.74208093000
令和4年,0,1,0,35.62485493560,139.74248838700
令和4年,0,1,0,35.62017867590,139.74007668500
令和4年,0,1,0,35.62013233810,139.74185114500
令和4年,0,1,0,35.61898664560,139.74062571700
令和4年,0,1,0,35.61802091580,139.74083128500
令和4年,0,1,0,35.62254375400,139.74542360500
令和4年,0,1,0,35.61898224130,139.74320283400
令和4年,0,1,0,35.61827563270,139.74230403100
令和4年,0,1,0,35.62060191600,139.74623519500
令和4年,0,1,0,35.62056028040,139.74637398000
令和4年,0,1,0,35.62032775210,139.74637423200
令和4年,0,1,0,35.61983242920,139.74574679200
令和4年,0,1,0,35.61941576230,139.74670381000
令和4年,0,1,0,35.62331603930,139.74988514100
令和4年,0,1,0,35.62323288540,139.75034527700
令和4年,0,1,0,35.62306003010,139.75041847900
令和4年,0,1,0,35.62235677380,139.75084273700
令和4年,0,1,0,35.62226738980,139.75091585200
令和4年,0,1,0,35.62180173570,139.75004736400
令和4年,0,1,0,35.62194396040,139.74879853200
令和4年,0,1,0,35.62131800970,139.74892332800
令和4年,0,1,0,35.62116883540,139.74875553500
令和4年,0,1,0,35.61875128240,139.75333640700
令和4年,0,1,0,35.61734937110,139.75071182200
令和4年,0,1,0,35.61618047030,139.75028222200
令和4年,0,1,0,35.61547203070,139.74755578500
令和4年,0,1,0,35.61522765560,139.74766557100
令和4年,0,1,0,35.61493251020,139.74764763100
令和4年,0,1,0,35.61632621790,139.74561261200
令和4年,0,1,0,35.61466193400,139.74532017500
令和4年,0,1,0,35.61540883000,139.74426791900
令和4年,0,1,0,35.61457551170,139.74454922300
令和4年,0,1,0,35.61326582800,139.74405125100
令和4年,0,1,0,35.61652301070,139.74093026900
令和4年,0,1,0,35.61564067110,139.74103058600
令和4年,0,1,0,35.61517812430,139.74119467400
令和4年,0,1,0,35.61370449200,139.74151178900
令和4年,0,1,0,35.61217364740,139.74186400400
令和4年,0,1,0,35.61132334010,139.74658452000
令和4年,0,1,0,35.61317001630,139.74763977600
令和4年,0,1,0,35.61396794340,139.74958405000
令和4年,0,1,0,35.60891652200,139.74932647700
令和4年,0,1,0,35.60895324220,139.74728798100
令和4年,0,1,0,35.60692101400,139.74689298900
令和4年,0,1,0,35.60685783060,139.74526934200
令和4年,0,1,0,35.60678567870,139.74444588300
令和4年,0,1,0,35.60680862110,139.74322515200
令和4年,0,1,0,35.60695163710,139.74311985900
令和4年,0,1,0,35.60767261950,139.74411197900
令和4年,0,1,0,35.60896800030,139.74143542900
令和4年,0,1,0,35.60500883640,139.74762511600
令和4年,0,1,0,35.60459373280,139.74744450200
令和4年,0,1,0,35.60499848140,139.74648621700
令和4年,0,1,0,35.60292487050,139.74019541100
令和4年,0,1,0,35.60199439490,139.73973218100
令和4年,0,1,0,35.60197286260,139.73964460100
令和4年,0,1,0,35.60060952640,139.73918627100
令和4年,0,1,0,35.60050202720,139.73895862800
令和4年,0,1,0,35.60061112050,139.74124933600
令和4年,0,1,0,35.60009581840,139.74103967900
令和4年,0,1,0,35.59926891380,139.74034857100
令和4年,0,1,0,35.59873067120,139.73825113400
令和4年,0,1,0,35.60119191640,139.73098743000
令和4年,0,1,0,35.60158556450,139.73114899800
令和4年,0,1,0,35.60075884620,139.73074269100
令和4年,0,1,0,35.60058703550,139.73062902500
令和4年,0,1,0,35.60050501000,139.72680085400
令和4年,0,1,0,35.60261432530,139.72936929100
令和4年,0,1,0,35.60317473160,139.72794058100
令和4年,0,1,0,35.60247691030,139.73183557000
令和4年,0,1,0,35.60243395600,139.73180496200
令和4年,0,1,0,35.60150452390,139.73262085900
令和4年,0,1,0,35.60690284730,139.73884302200
令和4年,0,1,0,35.60838641050,139.73751979400
令和4年,0,1,0,35.60976157910,139.74248292900
令和4年,0,1,0,35.61414774750,139.73191994700
令和4年,0,1,0,35.61474894890,139.71967807000
令和4年,0,1,0,35.61470722680,139.71969273200
令和4年,0,1,0,35.61469238660,139.71976211800
令和4年,0,1,0,35.61511063950,139.72071438900
令和4年,0,1,0,35.62377106530,139.72096148200
令和4年,0,1,0,35.60157328850,139.72232606100
令和4年,0,1,0,35.60204612130,139.72431112700
